measure,sex,age,risk,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Both,35 to 39,Tobacco,2013,4.468291176,6.752972304,2.129936851
DALYs (Disability-Adjusted Life Years),Both,35 to 39,Alcohol use,2013,11.45966769,14.27027851,8.919335994
DALYs (Disability-Adjusted Life Years),Both,35 to 39,Occupational exposure to formaldehyde,2013,0.806060689,1.765273646,0.186828838
DALYs (Disability-Adjusted Life Years),Male,40 to 44,Tobacco,2013,22.11674765,31.16189553,12.65708207
DALYs (Disability-Adjusted Life Years),Male,40 to 44,Alcohol use,2013,39.75489838,48.489169,31.16198792
DALYs (Disability-Adjusted Life Years),Male,40 to 44,Occupational exposure to formaldehyde,2013,1.52643601,3.723372399,0.09310265
DALYs (Disability-Adjusted Life Years),Female,40 to 44,Tobacco,2013,0.598595697,1.040204019,0.260529203
DALYs (Disability-Adjusted Life Years),Female,40 to 44,Alcohol use,2013,3.055327615,4.495656955,1.883364662
DALYs (Disability-Adjusted Life Years),Female,40 to 44,Occupational exposure to formaldehyde,2013,0.479886665,1.28964397,0.016215053
DALYs (Disability-Adjusted Life Years),Both,40 to 44,Tobacco,2013,11.6093967,16.42516058,6.60684422
DALYs (Disability-Adjusted Life Years),Both,40 to 44,Alcohol use,2013,21.83443428,26.78818801,17.07685159
DALYs (Disability-Adjusted Life Years),Both,40 to 44,Occupational exposure to formaldehyde,2013,1.015404149,2.152522201,0.220068076
DALYs (Disability-Adjusted Life Years),Male,45 to 49,Tobacco,2013,41.57806372,55.88335406,27.46699956
DALYs (Disability-Adjusted Life Years),Male,45 to 49,Alcohol use,2013,61.79005877,76.85193727,48.44189152
DALYs (Disability-Adjusted Life Years),Male,45 to 49,Occupational exposure to formaldehyde,2013,2.173067539,5.805050045,0.11075276
DALYs (Disability-Adjusted Life Years),Female,45 to 49,Tobacco,2013,0.988962396,1.652888993,0.459841916
DALYs (Disability-Adjusted Life Years),Female,45 to 49,Alcohol use,2013,3.811165702,5.717794051,2.365586868
DALYs (Disability-Adjusted Life Years),Female,45 to 49,Occupational exposure to formaldehyde,2013,0.590931502,1.499910774,0.018049381
DALYs (Disability-Adjusted Life Years),Both,45 to 49,Tobacco,2013,21.61814398,29.15619795,14.23112531
DALYs (Disability-Adjusted Life Years),Both,45 to 49,Alcohol use,2013,33.27861076,41.40634857,25.89457478
DALYs (Disability-Adjusted Life Years),Both,45 to 49,Occupational exposure to formaldehyde,2013,1.39504321,3.138308991,0.261118741
DALYs (Disability-Adjusted Life Years),Male,50 to 54,Tobacco,2013,52.94490275,69.06760047,37.26671173
DALYs (Disability-Adjusted Life Years),Male,50 to 54,Alcohol use,2013,69.12989189,85.27772001,54.44490598
DALYs (Disability-Adjusted Life Years),Male,50 to 54,Occupational exposure to formaldehyde,2013,1.176320762,3.080193688,0.043706716
DALYs (Disability-Adjusted Life Years),Female,50 to 54,Tobacco,2013,1.684308583,2.667660723,0.821044481
DALYs (Disability-Adjusted Life Years),Female,50 to 54,Alcohol use,2013,4.852769255,6.90160458,2.985053762
DALYs (Disability-Adjusted Life Years),Female,50 to 54,Occupational exposure to formaldehyde,2013,0.320459319,0.868540131,0.009075679
DALYs (Disability-Adjusted Life Years),Both,50 to 54,Tobacco,2013,27.68579363,36.12448705,19.41870346
DALYs (Disability-Adjusted Life Years),Both,50 to 54,Alcohol use,2013,37.45677376,46.33511414,29.28285391
DALYs (Disability-Adjusted Life Years),Both,50 to 54,Occupational exposure to formaldehyde,2013,0.7545875,1.756184938,0.132624728
DALYs (Disability-Adjusted Life Years),Male,55 to 59,Tobacco,2013,67.60198607,87.50916974,48.31526657
DALYs (Disability-Adjusted Life Years),Male,55 to 59,Alcohol use,2013,80.67234516,99.80746719,63.08984378
DALYs (Disability-Adjusted Life Years),Male,55 to 59,Occupational exposure to formaldehyde,2013,1.141257151,2.927828848,0.09276342
DALYs (Disability-Adjusted Life Years),Female,55 to 59,Tobacco,2013,2.227173592,3.379860024,1.232460555
DALYs (Disability-Adjusted Life Years),Female,55 to 59,Alcohol use,2013,5.379056553,7.897392188,3.289595
DALYs (Disability-Adjusted Life Years),Female,55 to 59,Occupational exposure to formaldehyde,2013,0.297640427,0.803718492,0.005565188
DALYs (Disability-Adjusted Life Years),Both,55 to 59,Tobacco,2013,35.1254371,45.40013701,24.89960666
DALYs (Disability-Adjusted Life Years),Both,55 to 59,Alcohol use,2013,43.26854878,53.86772807,33.74906856
DALYs (Disability-Adjusted Life Years),Both,55 to 59,Occupational exposure to formaldehyde,2013,0.722169756,1.630297015,0.145384835
DALYs (Disability-Adjusted Life Years),Male,60 to 64,Tobacco,2013,74.52749797,95.69158419,53.93612732
DALYs (Disability-Adjusted Life Years),Male,60 to 64,Alcohol use,2013,83.15212432,102.4000983,64.61518345
DALYs (Disability-Adjusted Life Years),Male,60 to 64,Occupational exposure to formaldehyde,2013,0.989268114,2.609644855,0.018402071
DALYs (Disability-Adjusted Life Years),Female,60 to 64,Tobacco,2013,3.21663697,4.893048586,1.880591787
DALYs (Disability-Adjusted Life Years),Female,60 to 64,Alcohol use,2013,6.126567283,9.256074598,3.70180498
DALYs (Disability-Adjusted Life Years),Female,60 to 64,Occupational exposure to formaldehyde,2013,0.27833459,0.685116788,0.015816208
DALYs (Disability-Adjusted Life Years),Both,60 to 64,Tobacco,2013,38.65473353,49.59589877,27.99667289
DALYs (Disability-Adjusted Life Years),Both,60 to 64,Alcohol use,2013,44.4045952,55.24065442,34.43466086
DALYs (Disability-Adjusted Life Years),Both,60 to 64,Occupational exposure to formaldehyde,2013,0.631634642,1.488884354,0.11949893
DALYs (Disability-Adjusted Life Years),Male,65 to 69,Tobacco,2013,71.52291234,90.24267453,51.21567445
DALYs (Disability-Adjusted Life Years),Male,65 to 69,Alcohol use,2013,73.9898703,91.92220528,56.59791774
DALYs (Disability-Adjusted Life Years),Male,65 to 69,Occupational exposure to formaldehyde,2013,0.527550384,1.387741519,0.025613704
DALYs (Disability-Adjusted Life Years),Female,65 to 69,Tobacco,2013,3.665673669,5.401930948,2.233487914
DALYs (Disability-Adjusted Life Years),Female,65 to 69,Alcohol use,2013,5.178955775,7.643773837,3.16303573
DALYs (Disability-Adjusted Life Years),Female,65 to 69,Occupational exposure to formaldehyde,2013,0.13185924,0.334978394,0.004034795
DALYs (Disability-Adjusted Life Years),Both,65 to 69,Tobacco,2013,37.07682653,46.93294561,26.47484011
DALYs (Disability-Adjusted Life Years),Both,65 to 69,Alcohol use,2013,39.05967401,48.79543977,29.81119883
DALYs (Disability-Adjusted Life Years),Both,65 to 69,Occupational exposure to formaldehyde,2013,0.326687346,0.769893969,0.059870097
DALYs (Disability-Adjusted Life Years),Male,70 to 74,Tobacco,2013,67.34836611,86.05711911,48.84593445
DALYs (Disability-Adjusted Life Years),Male,70 to 74,Alcohol use,2013,64.71733561,80.56170818,48.71764118
DALYs (Disability-Adjusted Life Years),Male,70 to 74,Occupational exposure to formaldehyde,2013,0.522344662,1.378905023,0.009785531
DALYs (Disability-Adjusted Life Years),Female,70 to 74,Tobacco,2013,4.53973985,6.653656377,2.736924822
DALYs (Disability-Adjusted Life Years),Female,70 to 74,Alcohol use,2013,5.501800548,8.203500199,3.309731511
DALYs (Disability-Adjusted Life Years),Female,70 to 74,Occupational exposure to formaldehyde,2013,0.183738269,0.475400413,0.006394885
DALYs (Disability-Adjusted Life Years),Both,70 to 74,Tobacco,2013,34.7559648,44.12530487,25.00933836
DALYs (Disability-Adjusted Life Years),Both,70 to 74,Alcohol use,2013,33.98944682,42.55212131,25.44950655
DALYs (Disability-Adjusted Life Years),Both,70 to 74,Occupational exposure to formaldehyde,2013,0.346636386,0.763950684,0.073060111
DALYs (Disability-Adjusted Life Years),Male,75 to 79,Tobacco,2013,56.59179271,71.79425648,40.94984154
DALYs (Disability-Adjusted Life Years),Male,75 to 79,Alcohol use,2013,50.34003663,62.89331589,38.39220891
DALYs (Disability-Adjusted Life Years),Male,75 to 79,Occupational exposure to formaldehyde,2013,0.219149259,0.583428262,0.003697837
DALYs (Disability-Adjusted Life Years),Female,75 to 79,Tobacco,2013,3.854296206,5.610480482,2.369978754
DALYs (Disability-Adjusted Life Years),Female,75 to 79,Alcohol use,2013,4.511482891,6.702876176,2.704925611
DALYs (Disability-Adjusted Life Years),Female,75 to 79,Occupational exposure to formaldehyde,2013,0.085586717,0.224344788,0.002179604
DALYs (Disability-Adjusted Life Years),Both,75 to 79,Tobacco,2013,28.0144093,35.77553941,20.2738925
DALYs (Disability-Adjusted Life Years),Both,75 to 79,Alcohol use,2013,25.50646966,32.26549286,19.05579156
DALYs (Disability-Adjusted Life Years),Both,75 to 79,Occupational exposure to formaldehyde,2013,0.146774417,0.318927579,0.0324171
DALYs (Disability-Adjusted Life Years),Male,<1 year,Tobacco,2013,0,0,0
DALYs (Disability-Adjusted Life Years),Male,<1 year,Alcohol use,2013,0,0,0
DALYs (Disability-Adjusted Life Years),Male,<1 year,Occupational exposure to formaldehyde,2013,0,0,0
DALYs (Disability-Adjusted Life Years),Female,<1 year,Tobacco,2013,0,0,0
DALYs (Disability-Adjusted Life Years),Female,<1 year,Alcohol use,2013,0,0,0
DALYs (Disability-Adjusted Life Years),Female,<1 year,Occupational exposure to formaldehyde,2013,0,0,0
DALYs (Disability-Adjusted Life Years),Both,<1 year,Tobacco,2013,0,0,0
DALYs (Disability-Adjusted Life Years),Both,<1 year,Alcohol use,2013,0,0,0
DALYs (Disability-Adjusted Life Years),Both,<1 year,Occupational exposure to formaldehyde,2013,0,0,0
DALYs (Disability-Adjusted Life Years),Male,80 to 84,Tobacco,2013,46.20408207,58.09334705,33.76090719
DALYs (Disability-Adjusted Life Years),Male,80 to 84,Alcohol use,2013,36.61373425,46.88337899,26.35630078
DALYs (Disability-Adjusted Life Years),Male,80 to 84,Occupational exposure to formaldehyde,2013,0,0,0
DALYs (Disability-Adjusted Life Years),Female,80 to 84,Tobacco,2013,3.812467677,5.599152382,2.307807229
DALYs (Disability-Adjusted Life Years),Female,80 to 84,Alcohol use,2013,4.153926726,6.324820494,2.398534242
DALYs (Disability-Adjusted Life Years),Female,80 to 84,Occupational exposure to formaldehyde,2013,0,0,0
DALYs (Disability-Adjusted Life Years),Both,80 to 84,Tobacco,2013,22.13166887,28.21238001,16.06894131
DALYs (Disability-Adjusted Life Years),Both,80 to 84,Alcohol use,2013,18.18117606,23.32959836,12.8436963
DALYs (Disability-Adjusted Life Years),Both,80 to 84,Occupational exposure to formaldehyde,2013,0,0,0
DALYs (Disability-Adjusted Life Years),Male,85 to 89,Tobacco,2013,42.00754339,53.05696085,31.07361794
DALYs (Disability-Adjusted Life Years),Male,85 to 89,Alcohol use,2013,33.97193897,43.40352417,24.5925468
DALYs (Disability-Adjusted Life Years),Male,85 to 89,Occupational exposure to formaldehyde,2013,0,0,0
DALYs (Disability-Adjusted Life Years),Female,85 to 89,Tobacco,2013,2.840601406,4.199060086,1.73105804
DALYs (Disability-Adjusted Life Years),Female,85 to 89,Alcohol use,2013,3.920023924,5.831460227,2.33271461
DALYs (Disability-Adjusted Life Years),Female,85 to 89,Occupational exposure to formaldehyde,2013,0,0,0
DALYs (Disability-Adjusted Life Years),Both,85 to 89,Tobacco,2013,17.53240754,22.23147113,12.96268318
DALYs (Disability-Adjusted Life Years),Both,85 to 89,Alcohol use,2013,15.19271685,19.62827963,10.62903148
DALYs (Disability-Adjusted Life Years),Both,85 to 89,Occupational exposure to formaldehyde,2013,0,0,0
DALYs (Disability-Adjusted Life Years),Male,90 to 94,Tobacco,2013,24.84931457,32.10004158,17.67389863
DALYs (Disability-Adjusted Life Years),Male,90 to 94,Alcohol use,2013,21.00757898,27.08227352,14.79546344
DALYs (Disability-Adjusted Life Years),Male,90 to 94,Occupational exposure to formaldehyde,2013,0,0,0
DALYs (Disability-Adjusted Life Years),Female,90 to 94,Tobacco,2013,2.552539472,3.779050153,1.486341089
DALYs (Disability-Adjusted Life Years),Female,90 to 94,Alcohol use,2013,3.773258769,5.559283355,2.160163341
DALYs (Disability-Adjusted Life Years),Female,90 to 94,Occupational exposure to formaldehyde,2013,0,0,0
DALYs (Disability-Adjusted Life Years),Both,90 to 94,Tobacco,2013,8.817371661,11.56456993,6.256762188
DALYs (Disability-Adjusted Life Years),Both,90 to 94,Alcohol use,2013,8.615668649,11.33464772,5.908197178
DALYs (Disability-Adjusted Life Years),Both,90 to 94,Occupational exposure to formaldehyde,2013,0,0,0
DALYs (Disability-Adjusted Life Years),Male,95 plus,Tobacco,2013,21.55690591,28.54808195,14.99486044
DALYs (Disability-Adjusted Life Years),Male,95 plus,Alcohol use,2013,17.44359422,22.77462389,11.78299564
DALYs (Disability-Adjusted Life Years),Male,95 plus,Occupational exposure to formaldehyde,2013,0,0,0
DALYs (Disability-Adjusted Life Years),Female,95 plus,Tobacco,2013,2.053611973,3.034576129,1.21955086
DALYs (Disability-Adjusted Life Years),Female,95 plus,Alcohol use,2013,3.499170378,5.139966667,2.011485036
DALYs (Disability-Adjusted Life Years),Female,95 plus,Occupational exposure to formaldehyde,2013,0,0,0
DALYs (Disability-Adjusted Life Years),Both,95 plus,Tobacco,2013,6.866620054,9.2414698,4.660871875
DALYs (Disability-Adjusted Life Years),Both,95 plus,Alcohol use,2013,6.940364715,9.290298697,4.560598585
DALYs (Disability-Adjusted Life Years),Both,95 plus,Occupational exposure to formaldehyde,2013,0,0,0
DALYs (Disability-Adjusted Life Years),Male,15 to 19,Alcohol use,2010,1.108050462,1.591578236,0.688767176
DALYs (Disability-Adjusted Life Years),Male,15 to 19,Occupational exposure to formaldehyde,2010,0.037799395,0.098563069,0.000729913
DALYs (Disability-Adjusted Life Years),Female,15 to 19,Alcohol use,2010,0.116340082,0.173894873,0.06607924
DALYs (Disability-Adjusted Life Years),Female,15 to 19,Occupational exposure to formaldehyde,2010,0.016790818,0.043379824,0.000575203
DALYs (Disability-Adjusted Life Years),Both,15 to 19,Alcohol use,2010,0.630151572,0.889539808,0.397429657
DALYs (Disability-Adjusted Life Years),Both,15 to 19,Occupational exposure to formaldehyde,2010,0.027675496,0.06256395,0.006295408
DALYs (Disability-Adjusted Life Years),Male,20 to 24,Alcohol use,2010,3.399757272,4.55501159,2.417842663
DALYs (Disability-Adjusted Life Years),Male,20 to 24,Occupational exposure to formaldehyde,2010,0.114389715,0.298604074,0.004735113
DALYs (Disability-Adjusted Life Years),Female,20 to 24,Alcohol use,2010,0.332729777,0.49553808,0.184934489
DALYs (Disability-Adjusted Life Years),Female,20 to 24,Occupational exposure to formaldehyde,2010,0.051578512,0.131814557,0.001687922
DALYs (Disability-Adjusted Life Years),Both,20 to 24,Alcohol use,2010,1.893946765,2.530053867,1.324612999
DALYs (Disability-Adjusted Life Years),Both,20 to 24,Occupational exposure to formaldehyde,2010,0.083551462,0.185055853,0.019462188
DALYs (Disability-Adjusted Life Years),Male,25 to 29,Alcohol use,2010,5.967307981,7.765798625,4.430888173
DALYs (Disability-Adjusted Life Years),Male,25 to 29,Occupational exposure to formaldehyde,2010,0.518040751,1.281981455,0.010568023
DALYs (Disability-Adjusted Life Years),Female,25 to 29,Alcohol use,2010,0.534608456,0.815699967,0.314216102
DALYs (Disability-Adjusted Life Years),Female,25 to 29,Occupational exposure to formaldehyde,2010,0.264642297,0.686701473,0.011381988
DALYs (Disability-Adjusted Life Years),Both,25 to 29,Alcohol use,2010,3.283416679,4.282624062,2.425361618
DALYs (Disability-Adjusted Life Years),Both,25 to 29,Occupational exposure to formaldehyde,2010,0.39285549,0.811372659,0.088440078
DALYs (Disability-Adjusted Life Years),Male,30 to 34,Tobacco,2010,2.594159664,4.28601919,1.037928258
DALYs (Disability-Adjusted Life Years),Male,30 to 34,Alcohol use,2010,11.41556031,14.38789162,8.595093349
DALYs (Disability-Adjusted Life Years),Male,30 to 34,Occupational exposure to formaldehyde,2010,0.643783994,1.66042855,-0.003984491
DALYs (Disability-Adjusted Life Years),Female,30 to 34,Tobacco,2010,0.089554097,0.161342536,0.029983215
DALYs (Disability-Adjusted Life Years),Female,30 to 34,Alcohol use,2010,0.961390562,1.470287895,0.571002502
DALYs (Disability-Adjusted Life Years),Female,30 to 34,Occupational exposure to formaldehyde,2010,0.290045126,0.719473278,0.020033851
DALYs (Disability-Adjusted Life Years),Both,30 to 34,Tobacco,2010,1.361517147,2.254046488,0.54259871
DALYs (Disability-Adjusted Life Years),Both,30 to 34,Alcohol use,2010,6.270536963,7.976762614,4.706618245
DALYs (Disability-Adjusted Life Years),Both,30 to 34,Occupational exposure to formaldehyde,2010,0.469691285,0.96896244,0.104045846
DALYs (Disability-Adjusted Life Years),Male,35 to 39,Tobacco,2010,9.992641367,15.14236084,4.879112648
DALYs (Disability-Adjusted Life Years),Male,35 to 39,Alcohol use,2010,23.13032967,28.66726606,17.54703963
DALYs (Disability-Adjusted Life Years),Male,35 to 39,Occupational exposure to formaldehyde,2010,1.336877625,3.301763196,0.041276586
DALYs (Disability-Adjusted Life Years),Female,35 to 39,Tobacco,2010,0.279978456,0.495277705,0.10724428
DALYs (Disability-Adjusted Life Years),Female,35 to 39,Alcohol use,2010,1.635913898,2.415287991,0.957919073
DALYs (Disability-Adjusted Life Years),Female,35 to 39,Occupational exposure to formaldehyde,2010,0.4854015,1.236186442,0.025249007
DALYs (Disability-Adjusted Life Years),Both,35 to 39,Tobacco,2010,5.232618832,7.942597948,2.536640969
DALYs (Disability-Adjusted Life Years),Both,35 to 39,Alcohol use,2010,12.59625633,15.66775012,9.572730857
DALYs (Disability-Adjusted Life Years),Both,35 to 39,Occupational exposure to formaldehyde,2010,0.919582638,2.005857624,0.218985869
DALYs (Disability-Adjusted Life Years),Male,40 to 44,Tobacco,2010,24.77665782,35.37211952,14.50062931
DALYs (Disability-Adjusted Life Years),Male,40 to 44,Alcohol use,2010,42.29640872,52.24297585,32.3590547
DALYs (Disability-Adjusted Life Years),Male,40 to 44,Occupational exposure to formaldehyde,2010,1.7058416,4.105341441,0.106213448
DALYs (Disability-Adjusted Life Years),Female,40 to 44,Tobacco,2010,0.656576933,1.147490878,0.27642111
